iso3,outcome,factor,sex_name,age_name,paf,deaths_attr,deaths_lo,deaths_hi,glp1_channel,convergence
EGY,IHD,fruits,Female,35-39 years,0.050218970390388,53.60409134308493,8.1035582549415,152.02515260351285,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,40-44 years,0.0413351803134225,56.448662740533386,7.336137567980905,184.93163276590744,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,45-49 years,0.0293762057638285,58.10601897191462,7.82261960635462,194.6467580719033,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,50-54 years,0.0201798173927995,63.16233604312928,7.28656771938032,228.8249913719846,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,55-59 years,0.0135462242103512,81.8991561706871,8.091542342224308,281.5934992418052,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,60-64 years,0.010031119551071,94.085327471744,8.372113124236218,329.0979170618193,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,65-69 years,0.0088905815399931,124.43096164729756,12.208975949542044,445.1025206088379,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,70-74 years,0.0081439433036271,131.30412947656413,13.26914558719961,469.0172050038501,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,75-79 years,0.0080207418093272,121.9614916399879,10.228085679257124,435.7933134895174,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,80-84 years,0.0085629189201823,125.28325434883294,12.309598880186954,461.1973942662252,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,85-89 years,0.0087212889922932,82.28511802445561,8.254716427470282,283.5933618087827,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,90-94 years,0.0087899611913622,34.56646562157767,2.8759347529445063,127.8974825014169,部分汇流-结构小部可及,0.13
EGY,IHD,fruits,Female,95+ years,0.0087606206123313,6.809922041716231,0.5993819152555917,24.918382953864224,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,25-29 years,0.2018866996796363,47.95137737963313,11.987366132338416,105.07642567798209,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,30-34 years,0.1986401813112516,125.91596776250849,32.03015550830771,263.282353812946,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,35-39 years,0.1944452116077319,134.6857828107148,35.1509394635332,309.7194821271737,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,40-44 years,0.1811036820344028,264.7276578704997,67.70549603644801,543.0404842081954,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,45-49 years,0.161361640627906,287.040694179106,70.53318308870851,614.439642399976,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,50-54 years,0.138189327876749,390.3512314507471,87.23396531692416,816.6359720278768,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,55-59 years,0.113124737140217,321.696006644555,60.3236184362324,720.4266093561015,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,60-64 years,0.0928015648247105,409.4213680252026,88.18912387500436,940.6959665593836,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,65-69 years,0.079043396102427,401.6193330241948,77.77254758681187,963.5673246013544,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,70-74 years,0.069250185723705,394.945369028117,71.10617063809215,847.935987838975,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,75-79 years,0.063676047454408,370.7405571035909,61.20234822475433,837.5794533682126,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,80-84 years,0.0613822056121303,327.88467258625326,56.19009442609584,753.5770680558097,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,85-89 years,0.0618657894955845,260.1553416104469,51.07361939086197,591.8294570708572,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,90-94 years,0.0624513228070793,126.7210372326758,24.599248579178656,287.760385010811,部分汇流-结构小部可及,0.13
NGA,IHD,fruits,Female,95+ years,0.0631405131972933,111.77287173515676,19.75289818369493,233.70633483217932,部分汇流-结构小部可及,0.13
TUR,IHD,fruits,Female,95+ years,0.0030469742305365,5.459956921230824,0.3409110137656328,24.522656248594423,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,25-29 years,0.2674113044991789,11.75943913612474,2.637922411560777,20.997933560701057,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,30-34 years,0.2660898525925426,19.279863958531813,4.0952290638542985,34.31622844503421,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,35-39 years,0.2642825050031098,31.78246510953464,6.081088117766878,56.99206203276854,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,40-44 years,0.2515555739728124,54.18020671402613,12.554159422593456,96.9801849833426,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,45-49 years,0.2324174862804141,77.79719655474959,16.376698892933153,140.77975845998213,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,50-54 years,0.2076608244383832,94.15219118642368,22.094356439698227,173.48025707547166,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,55-59 years,0.1772554065875941,133.044812951778,29.224549925594467,231.83246273106656,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,60-64 years,0.1485860856236627,168.72617738987873,40.07545392718009,305.4284862125351,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,65-69 years,0.1259907450071088,194.5987016335709,42.390323938276815,356.9606610818895,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,70-74 years,0.1091882954481753,164.95594565450284,31.1841868488849,319.85314422448755,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,75-79 years,0.099033840717016,189.94367297809777,36.35293224548902,355.2493388883502,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,80-84 years,0.0930970162952766,166.75697120249015,33.18990079210791,341.48284242352634,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,85-89 years,0.0932592163865375,158.36655424929825,32.47386908211565,317.30377338877315,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,90-94 years,0.0933272104217922,70.9241656014429,14.48311018780843,148.29609025690516,部分汇流-结构小部可及,0.13
ZAF,IHD,fruits,Female,95+ years,0.0933234583635724,68.0719221425459,12.520745953109396,143.57336819404048,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,25-29 years,0.1962832761322629,3622.2340237827216,980.355023305262,6552.302079981038,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,30-34 years,0.1963033904237383,7507.157191198826,1974.427772702764,12672.555321781503,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,35-39 years,0.1919400153373774,12487.590678382532,3264.7195921564694,21477.79184391645,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,40-44 years,0.1829923386038378,20608.078228354665,5383.205551213081,35492.83638411144,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,45-49 years,0.1619528807874439,27830.91337910484,6900.903135216862,47820.22324161208,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,50-54 years,0.1399722041553459,38624.21945784696,9272.715648994965,67128.94283655076,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,55-59 years,0.1169555388573416,45532.526732501705,10674.233061550618,79350.03686733604,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,60-64 years,0.0937486091986753,47561.66347153109,10467.781967084344,83687.69091379651,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,65-69 years,0.0785209624990778,47241.68344908377,10074.95111823854,87087.0783244061,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,70-74 years,0.0669727192617324,42985.279456029086,9423.45949534188,80560.99859347192,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,75-79 years,0.059261208512355,35476.102336906435,8258.657941593663,65489.01730456772,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,80-84 years,0.0549728052945174,33964.79582772625,7797.957602771915,65061.71985408891,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,85-89 years,0.0511719402908809,26703.98366442092,5915.825962401337,52056.50751901746,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,90-94 years,0.0491880152330088,14282.839033527109,3112.627163146729,28049.82747929848,部分汇流-结构小部可及,0.13
GLB,IHD,fruits,Male,95+ years,0.0487522509903941,5004.212303450148,1093.3676494263646,9658.116310173877,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,25-29 years,0.1283768801308567,3.050493550595575,0.6104335085434803,5.800126109809794,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,30-34 years,0.1234470464857534,7.594406848294845,1.4707862753872387,14.366513959517286,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,35-39 years,0.1173195275777913,16.298040889232137,2.9584320852671664,29.459687522556568,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,40-44 years,0.1038869189415028,31.070000942907168,6.110690100332685,62.5698226216574,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,45-49 years,0.0846612378985659,54.20055700234574,10.089846177338387,114.5960986447884,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,50-54 years,0.065958279498376,81.01676220406877,15.497001294918192,176.87957029948458,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,55-59 years,0.0490599976495686,74.87568426758286,14.504699890092889,168.69620233643383,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,60-64 years,0.0380518306036216,82.92150225632487,14.432759197290382,199.3001815761575,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,65-69 years,0.033115944241906,116.7799544906964,20.271263395848926,271.5001422815105,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,70-74 years,0.0298010405360138,117.40840594789918,17.262305375838828,283.1542893890458,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,75-79 years,0.0282186186085545,99.59810304182665,13.219616388180455,242.4953843680246,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,80-84 years,0.0286953012538112,118.35691930180931,18.225947622504364,285.27659408109605,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,85-89 years,0.0289447642160763,112.81599869455928,17.545808527990186,265.7879766595331,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,90-94 years,0.0290950600525942,62.66231856927386,9.649510042471649,150.69337632061973,部分汇流-结构小部可及,0.13
ROU,IHD,fruits,Male,95+ years,0.0290644705591653,16.934796436839466,2.5742495604482034,42.031431596495295,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,25-29 years,0.121590170579856,2.1433977975005893,0.4338694116522808,3.944474285792877,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,30-34 years,0.1165083652571817,5.202443172698848,1.0320342339010924,9.71297198092131,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,35-39 years,0.1074669065587497,10.394263598030236,2.698835075161424,19.304152397538584,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,40-44 years,0.0970143639125339,18.922018387256017,3.6758083404854047,36.30940517836216,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,45-49 years,0.0777423611622877,28.62668076681929,6.006474285280352,58.05646655980949,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,50-54 years,0.0597373370396517,42.82682476383632,7.7854551549505135,91.48669661304471,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,55-59 years,0.0434093957724358,53.08925351799202,9.44924007733469,119.86576254559358,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,60-64 years,0.0334602517189082,69.73208994348599,12.017061305591223,167.37261552424832,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,65-69 years,0.029382708462735,75.80468023226369,12.078848628966046,177.77527238815583,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,70-74 years,0.0264863042264871,83.8124523830004,12.8526575787401,196.14187741399223,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,75-79 years,0.027867887922544,95.81915928869354,13.109332186077884,219.9939472625158,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,80-84 years,0.0260345397031365,94.79277778924276,14.926750532392736,219.19345677031868,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,85-89 years,0.026233909193974,111.99767882929925,16.56186979553492,260.8377757849415,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,90-94 years,0.0263259757317214,85.94657990768489,12.211557399011156,202.4154463551528,部分汇流-结构小部可及,0.13
CAN,IHD,fruits,Male,95+ years,0.0263051041269202,35.01524662876667,5.261704319154695,80.56481670122022,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,25-29 years,0.2354377487575758,7.052136696382121,1.7785253773487537,11.936477301112085,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,30-34 years,0.2347790146173937,19.922907400687432,5.024672346055007,33.39761154301617,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,35-39 years,0.2301135429741455,40.27448647343256,9.710459195945852,66.3406176506737,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,40-44 years,0.216580324248173,89.5651334634119,22.17131951447004,146.87219981135632,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,45-49 years,0.1956383983771562,202.8123289215495,49.82691706050521,328.5862175600495,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,50-54 years,0.1667602927196692,302.902653764481,73.1658605086923,500.4919414077575,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,55-59 years,0.1387461935816318,343.46542623274263,74.72812380579903,583.2359806093029,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,60-64 years,0.1068547431142371,365.5808348700445,73.66190201434897,636.0512502396812,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,65-69 years,0.0810222791153371,405.9894587419154,81.19935303814505,735.1426040014967,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,70-74 years,0.0651442149987743,599.3913785976491,116.10859106468396,1126.675482255342,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,75-79 years,0.0567667903706492,553.1418611618936,109.6490124354012,1064.1126273811633,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,80-84 years,0.0573968927539627,729.6302337321505,147.87771751269497,1404.9429023216635,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,85-89 years,0.0627723060009504,907.7454281728376,161.03071840414333,1685.0500579904078,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,90-94 years,0.0736738284633384,776.9113567942986,169.41042511244956,1495.0845085263031,部分汇流-结构小部可及,0.13
JPN,IHD,fruits,Male,95+ years,0.0741308635655214,338.5219738482582,74.67175949220595,655.503158010421,部分汇流-结构小部可及,0.13
AUS,IHD,fruits,Male,95+ years,0.0453373653382897,45.9219300375957,9.167646001653496,91.91954768075172,部分汇流-结构小部可及,0.13
BGR,IHD,fruits,Male,25-29 years,0.1998570762209837,2.758025829213566,0.6140670947622434,4.554298256840124,部分汇流-结构小部可及,0.13
